project_id,state,district,latitude,longitude,project_type,implementing_department,land_area_hectares,families_affected,compensation_assessed_inr,compensation_disbursed_pct,legal_disputes_count,notification_date,approval_stage,rr_progress_pct,stakeholder_responsiveness,historical_dept_avg_delay_days,last_activity_date,risk_score_raw,delayed,delay_days,project_budget,status,actual_end_date,action_taken,final_outcome,created_by
LA-2025-0315,Rajasthan,Alwar,27.0233,74.1441,Irrigation/Water Res.,State Water Resources Dept,17.9,33,76152000,97.6,0,2025-05-21,Stage 5 of 5,79.0,Medium,201,2026-09-01,0.104,N,3,248850000,Ongoing,,,,seed_officer_009
LA-2021-0316,Odisha,Sundargarh,20.6254,85.6052,Irrigation/Water Res.,State Water Resources Dept,4.3,21,29671000,59.9,0,2021-06-28,Stage 4 of 5,47.6,Low,250,2026-08-22,0.12,N,19,91300000,Completed,2022-03-08,,On Time,seed_officer_029
LA-2021-0317,Maharashtra,Pune,20.2723,75.3342,Highway,State PWD,13.1,13,66449000,20.0,0,2021-11-09,Stage 1 of 5,14.3,Low,226,2026-08-02,0.387,Y,345,193390000,Completed,2023-04-05,False,Delayed - Unresolved,seed_officer_001
LA-2023-0318,Maharashtra,Raigad,20.2884,75.6219,Highway,NHAI,9.7,38,48377000,55.5,4,2023-10-07,Stage 4 of 5,44.1,Medium,492,2026-06-17,0.362,Y,464,144030000,Ongoing,,False,,seed_officer_027
LA-2024-0319,Andhra Pradesh,Vijayawada,15.6177,80.3186,Urban Infra/Metro,State Metro Rail Corp,7.0,56,45769000,42.6,0,2024-01-12,Stage 2 of 5,14.1,Medium,175,2026-08-15,0.307,Y,301,140830000,Ongoing,,True,,seed_officer_031
LA-2022-0320,Maharashtra,Satara,20.0616,75.8411,Irrigation/Water Res.,State Water Resources Dept,5.4,33,36274000,79.4,0,2022-03-16,Stage 4 of 5,72.9,Low,320,2026-04-08,0.313,Y,539,116890000,Ongoing,,False,,seed_officer_022
LA-2025-0321,Andhra Pradesh,Anantapur,16.1169,79.2264,Highway,State PWD,32.4,108,110520000,71.6,1,2025-02-03,Stage 3 of 5,53.6,High,393,2026-08-18,0.228,N,9,675540000,Ongoing,,,,seed_officer_006
LA-2024-0322,Uttar Pradesh,Meerut,26.5042,81.232,Highway,State PWD,3.8,8,34597000,97.9,0,2024-08-29,Stage 5 of 5,96.1,Medium,219,2026-08-25,0.0,N,1,121350000,Ongoing,,,,seed_officer_035
LA-2026-0323,Odisha,Ganjam,21.0197,85.2734,Highway,State PWD,13.6,64,113460000,74.8,0,2026-01-26,Stage 4 of 5,75.3,Medium,211,2026-09-03,0.102,N,12,343630000,Ongoing,,,,seed_officer_032
LA-2024-0324,Karnataka,Bengaluru Rural,15.4772,75.2333,Irrigation/Water Res.,State Water Resources Dept,2.0,5,5485000,84.5,0,2024-07-05,Stage 4 of 5,90.4,Low,262,2026-09-04,0.235,N,1,20480000,Ongoing,,,,seed_officer_016
LA-2025-0325,Gujarat,Vadodara,22.5454,71.5675,Highway,NHAI,7.4,56,51206000,35.3,0,2025-08-03,Stage 2 of 5,15.4,Medium,330,2026-08-05,0.358,Y,299,242740000,Ongoing,,True,,seed_officer_006
LA-2020-0326,Maharashtra,Aurangabad,20.0084,75.3494,Industrial Corridor,State Industrial Dev. Corp,4.7,7,20923000,23.2,0,2020-10-23,Stage 1 of 5,26.7,Low,339,2026-09-01,0.313,Y,485,133240000,Ongoing,,False,,seed_officer_007
LA-2022-0327,Bihar,Muzaffarpur,25.4004,85.8599,Industrial Corridor,State Industrial Dev. Corp,49.4,260,424158000,49.9,3,2022-08-16,Stage 3 of 5,27.7,Low,389,2026-05-18,0.473,Y,113,1896450000,Completed,2025-10-03,False,Delayed - Unresolved,seed_officer_020
LA-2021-0328,Rajasthan,Jaipur,27.4234,74.4557,Highway,NHAI,5.3,12,34823000,33.1,5,2021-11-28,Stage 4 of 5,21.4,Low,164,2026-04-15,0.426,Y,742,129040000,Ongoing,,True,,seed_officer_021
LA-2023-0329,Andhra Pradesh,Visakhapatnam,15.7171,79.8234,Power Transmission,State Electricity Board,7.3,24,49069000,50.9,0,2023-09-20,Stage 2 of 5,50.4,Low,91,2026-09-02,0.223,N,3,197250000,Completed,2024-06-24,,On Time,seed_officer_023
LA-2025-0330,Uttar Pradesh,Ghaziabad,26.5338,81.2906,Highway,State PWD,40.1,164,313139000,30.5,5,2025-03-08,Stage 4 of 5,9.5,Medium,159,2026-06-16,0.656,Y,364,1990380000,Ongoing,,True,,seed_officer_010
LA-2026-0331,Rajasthan,Jodhpur,27.4207,73.9688,Power Transmission,State Electricity Board,11.1,110,122827000,49.1,0,2026-01-02,Stage 2 of 5,42.9,Medium,139,2026-08-08,0.381,Y,100,480320000,Ongoing,,False,,seed_officer_037
LA-2025-0332,Karnataka,Mysuru,15.5138,75.25,Industrial Corridor,State Industrial Dev. Corp,109.4,792,483540000,31.0,0,2025-04-16,Stage 1 of 5,41.1,Low,232,2026-08-27,0.207,N,40,1751390000,Ongoing,,,,seed_officer_012
LA-2023-0333,Karnataka,Bengaluru Rural,15.1626,75.978,Irrigation/Water Res.,State Water Resources Dept,11.0,42,49412000,22.0,4,2023-04-20,Stage 1 of 5,24.1,Low,186,2026-05-26,0.743,Y,123,149370000,Stalled,,False,Shelved,seed_officer_040
LA-2020-0334,Karnataka,Mysuru,14.9428,75.8637,Railway,State Railway Infra Corp,9.0,18,78324000,71.8,0,2020-12-12,Stage 3 of 5,59.1,Medium,200,2026-08-25,0.098,N,10,238840000,Completed,2025-04-30,,On Time,seed_officer_038
LA-2021-0335,Bihar,Gaya,24.6313,85.4054,Highway,NHAI,40.7,162,391531000,57.3,1,2021-05-16,Stage 4 of 5,42.8,Medium,135,2026-08-28,0.237,N,17,2060360000,Completed,2023-04-25,,On Time,seed_officer_030
LA-2026-0336,Karnataka,Belagavi,15.6521,75.138,Power Transmission,State Electricity Board,53.3,247,188707000,63.9,0,2026-01-03,Stage 3 of 5,50.1,High,20,2026-08-25,0.161,N,4,653960000,Ongoing,,,,seed_officer_017
LA-2023-0337,Rajasthan,Jaipur,26.8346,74.5416,Irrigation/Water Res.,State Water Resources Dept,17.6,135,146527000,74.7,0,2023-01-09,Stage 3 of 5,84.5,Medium,20,2026-08-22,0.155,N,2,498730000,Completed,2025-10-06,,On Time,seed_officer_019
LA-2023-0338,Karnataka,Mysuru,14.8871,76.1729,Irrigation/Water Res.,State Water Resources Dept,14.9,25,127137000,84.3,0,2023-03-14,Stage 5 of 5,85.0,Low,166,2026-08-26,0.102,N,21,399600000,Completed,2023-09-20,,On Time,seed_officer_029
LA-2022-0339,Andhra Pradesh,Guntur,15.8375,79.4754,Irrigation/Water Res.,State Water Resources Dept,8.1,45,25472000,29.7,0,2022-09-12,Stage 1 of 5,16.5,High,360,2026-04-30,0.558,Y,1049,153690000,Stalled,,True,Delayed - Unresolved,seed_officer_028
LA-2022-0340,Uttar Pradesh,Kanpur,27.1298,80.7077,Railway,State Railway Infra Corp,20.2,30,85111000,65.8,0,2022-09-16,Stage 3 of 5,56.5,Medium,323,2026-08-28,0.206,N,13,556620000,Completed,2025-06-02,,On Time,seed_officer_030
LA-2025-0341,Gujarat,Vadodara,22.7822,71.6324,Urban Infra/Metro,State Metro Rail Corp,17.8,176,148698000,80.1,0,2025-01-08,Stage 4 of 5,56.4,Low,64,2026-08-29,0.246,N,34,616750000,Ongoing,,,,seed_officer_025
LA-2024-0342,Maharashtra,Satara,20.2065,75.1295,Urban Infra/Metro,Urban Dev. Authority,9.8,37,67228000,87.1,0,2024-12-27,Stage 5 of 5,79.7,Low,184,2026-09-01,0.213,N,16,297150000,Ongoing,,,,seed_officer_007
LA-2026-0343,West Bengal,Howrah,22.6839,87.8627,Power Transmission,State Electricity Board,10.7,14,57995000,47.5,0,2026-03-04,Stage 3 of 5,49.3,Medium,347,2026-08-09,0.159,N,9,171170000,Ongoing,,,,seed_officer_037
LA-2024-0344,Andhra Pradesh,Guntur,15.9857,79.2541,Highway,State PWD,4.9,18,17428000,75.3,0,2024-03-26,Stage 5 of 5,56.0,Low,134,2026-08-12,0.183,N,17,89060000,Ongoing,,,,seed_officer_019
LA-2025-0345,Rajasthan,Jaipur,26.4638,74.7132,Highway,State PWD,5.2,37,32981000,45.2,1,2025-08-05,Stage 3 of 5,48.6,High,130,2026-08-31,0.195,N,6,103770000,Ongoing,,,,seed_officer_018
LA-2025-0346,Maharashtra,Pune,20.2797,76.1844,Irrigation/Water Res.,State Water Resources Dept,104.5,588,730708000,64.9,2,2025-10-23,Stage 4 of 5,83.7,Medium,264,2026-08-22,0.325,Y,1760,4427450000,Ongoing,,False,,seed_officer_039
LA-2025-0347,Bihar,Muzaffarpur,25.5719,85.8923,Railway,State Railway Infra Corp,8.9,10,68805000,18.3,0,2025-11-29,Stage 1 of 5,18.4,Medium,173,2026-08-02,0.446,Y,268,430410000,Ongoing,,True,,seed_officer_015
LA-2023-0348,Uttar Pradesh,Agra,27.0634,80.4917,Highway,State PWD,80.7,117,243551000,65.1,0,2023-04-03,Stage 3 of 5,47.1,Low,244,2026-07-11,0.155,N,5,1546640000,Completed,2024-10-28,,On Time,seed_officer_015
LA-2024-0349,Maharashtra,Raigad,19.7632,75.8162,Railway,Ministry of Railways,2.2,10,19663000,85.2,0,2024-11-18,Stage 5 of 5,85.4,Low,230,2026-08-12,0.067,N,23,59090000,Ongoing,,,,seed_officer_040
LA-2026-0350,Rajasthan,Udaipur,27.6235,73.9108,Industrial Corridor,State Industrial Dev. Corp,4.1,27,37501000,26.7,2,2026-01-19,Stage 2 of 5,26.9,High,71,2026-07-12,0.446,Y,122,197300000,Ongoing,,True,,seed_officer_007
LA-2022-0351,Karnataka,Bengaluru Rural,14.981,75.6403,Industrial Corridor,DMIC/NICDC,19.4,63,169795000,100.0,0,2022-02-21,Stage 5 of 5,90.3,Medium,167,2026-08-17,0.0,N,18,805860000,Completed,2026-01-23,,On Time,seed_officer_029
LA-2022-0352,West Bengal,Kolkata,22.5091,87.7406,Highway,State PWD,6.6,22,56463000,80.3,0,2022-10-11,Stage 4 of 5,91.5,Medium,142,2026-08-16,0.072,N,27,243270000,Completed,2025-10-28,,On Time,seed_officer_009
LA-2023-0353,Karnataka,Bengaluru Rural,14.9736,75.1267,Industrial Corridor,DMIC/NICDC,39.6,35,331537000,58.4,0,2023-10-11,Stage 2 of 5,51.0,High,158,2026-08-21,0.152,N,1,2122040000,Completed,2024-03-24,,On Time,seed_officer_021
LA-2026-0354,Bihar,Muzaffarpur,24.6315,85.5602,Power Transmission,Power Grid Corp,83.7,692,443193000,84.3,0,2026-01-12,Stage 4 of 5,71.5,Medium,176,2026-08-30,0.277,N,8,1494520000,Ongoing,,,,seed_officer_013
LA-2022-0355,Karnataka,Mysuru,15.7172,75.4139,Irrigation/Water Res.,State Water Resources Dept,4.1,7,16797000,88.5,0,2022-09-24,Stage 4 of 5,89.9,Medium,20,2026-09-02,0.075,N,4,85670000,Completed,2023-04-05,,On Time,seed_officer_034
LA-2022-0356,West Bengal,Hooghly,23.0256,88.3414,Highway,NHAI,27.1,85,240249000,52.3,0,2022-04-22,Stage 3 of 5,31.1,Medium,163,2026-09-01,0.175,N,23,974460000,Completed,2024-05-18,,On Time,seed_officer_017
LA-2021-0357,Uttar Pradesh,Meerut,27.124,80.6368,Highway,State PWD,23.1,17,60123000,59.1,1,2021-04-14,Stage 3 of 5,77.1,Medium,303,2026-08-24,0.334,Y,382,220110000,Ongoing,,True,,seed_officer_019
LA-2022-0358,Rajasthan,Udaipur,26.9224,74.1012,Highway,NHAI,82.0,419,450945000,51.6,0,2022-06-13,Stage 2 of 5,35.2,Medium,301,2026-09-04,0.205,N,49,1926080000,Completed,2023-01-19,,On Time,seed_officer_030
LA-2023-0359,Madhya Pradesh,Bhopal,22.4829,78.0803,Industrial Corridor,State Industrial Dev. Corp,65.3,547,378542000,38.9,3,2023-07-31,Stage 3 of 5,28.4,Low,186,2026-07-22,0.58,Y,627,1977170000,Ongoing,,False,,seed_officer_015
LA-2022-0360,Andhra Pradesh,Kurnool,16.1257,79.4875,Irrigation/Water Res.,State Water Resources Dept,12.3,77,93303000,93.9,0,2022-03-05,Stage 5 of 5,81.9,High,222,2026-08-23,0.034,N,1,269870000,Completed,2025-11-07,,On Time,seed_officer_006
LA-2024-0361,Madhya Pradesh,Gwalior,23.3386,78.2526,Highway,NHAI,56.6,89,528210000,47.2,2,2024-03-03,Stage 3 of 5,44.1,Low,304,2026-07-24,0.527,Y,714,2925860000,Ongoing,,False,,seed_officer_017
LA-2020-0362,Karnataka,Bengaluru Rural,14.7466,75.608,Railway,State Railway Infra Corp,6.1,40,64503000,89.8,0,2020-12-31,Stage 5 of 5,68.7,High,131,2026-08-30,0.031,N,3,263060000,Completed,2024-11-18,,On Time,seed_officer_024
LA-2020-0363,Maharashtra,Raigad,20.1318,75.1306,Irrigation/Water Res.,State Water Resources Dept,53.2,45,222405000,38.9,0,2020-10-12,Stage 2 of 5,37.6,Low,239,2026-09-04,0.243,N,2,1434610000,Completed,2024-12-14,,On Time,seed_officer_038
LA-2026-0364,Odisha,Ganjam,20.5048,85.5825,Irrigation/Water Res.,State Water Resources Dept,14.7,107,122240000,91.3,0,2026-02-20,Stage 4 of 5,90.2,Low,245,2026-08-21,0.162,N,4,633460000,Ongoing,,,,seed_officer_007
LA-2025-0365,Maharashtra,Raigad,19.3929,75.3283,Railway,Ministry of Railways,21.2,7,75599000,89.4,0,2025-11-03,Stage 5 of 5,74.0,Low,152,2026-08-18,0.029,N,11,393360000,Ongoing,,,,seed_officer_031
LA-2023-0366,Karnataka,Bengaluru Rural,15.5624,75.7842,Power Transmission,State Electricity Board,6.5,25,33806000,67.7,0,2023-07-20,Stage 3 of 5,62.7,Medium,151,2026-08-17,0.032,N,51,108270000,Completed,2026-05-16,,On Time,seed_officer_040
LA-2024-0367,Rajasthan,Jodhpur,26.5415,74.1415,Urban Infra/Metro,State Metro Rail Corp,15.9,141,152052000,54.7,1,2024-09-17,Stage 3 of 5,48.9,Low,274,2026-08-31,0.074,N,21,493720000,Ongoing,,,,seed_officer_030
LA-2021-0368,Tamil Nadu,Madurai,10.6628,78.2445,Railway,State Railway Infra Corp,61.7,138,293028000,63.9,1,2021-03-24,Stage 3 of 5,37.0,Low,211,2026-08-11,0.406,Y,723,858690000,Ongoing,,False,,seed_officer_008
LA-2025-0369,Karnataka,Mysuru,14.928,75.1913,Irrigation/Water Res.,State Water Resources Dept,41.4,47,185221000,72.2,0,2025-03-04,Stage 4 of 5,47.0,Low,143,2026-08-28,0.233,N,7,535120000,Ongoing,,,,seed_officer_003
LA-2021-0370,Andhra Pradesh,Guntur,15.8555,79.3002,Highway,State PWD,3.8,23,16217000,90.6,0,2021-08-23,Stage 4 of 5,91.0,Low,158,2026-09-03,0.058,N,8,74810000,Completed,2021-10-06,,On Time,seed_officer_008
LA-2021-0371,Tamil Nadu,Chennai,11.0238,78.381,Highway,NHAI,3.4,10,25367000,71.4,1,2021-08-29,Stage 3 of 5,63.4,Medium,264,2026-09-04,0.143,N,27,84960000,Completed,2021-12-27,,On Time,seed_officer_035
LA-2023-0372,Madhya Pradesh,Indore,22.6979,79.0212,Urban Infra/Metro,Urban Dev. Authority,29.1,81,116490000,12.3,1,2023-06-29,Stage 1 of 5,13.1,Medium,227,2026-07-11,0.568,Y,442,469720000,Ongoing,,True,,seed_officer_030
LA-2024-0373,Bihar,Bhagalpur,24.8759,84.7558,Highway,State PWD,17.8,73,156106000,90.9,0,2024-05-16,Stage 5 of 5,68.0,Medium,94,2026-09-04,0.006,N,53,526200000,Ongoing,,,,seed_officer_038
LA-2021-0374,Maharashtra,Raigad,19.8669,76.213,Highway,NHAI,26.3,41,183192000,56.6,0,2021-11-23,Stage 3 of 5,35.0,Low,357,2026-09-04,0.226,N,16,740120000,Completed,2023-11-04,,On Time,seed_officer_027
LA-2022-0375,Bihar,Patna,25.4337,85.5292,Irrigation/Water Res.,State Water Resources Dept,59.8,276,273849000,100.0,0,2022-07-02,Stage 5 of 5,90.3,Low,241,2026-08-14,0.186,N,6,881920000,Completed,2024-02-25,,On Time,seed_officer_040
LA-2024-0376,Andhra Pradesh,Kurnool,15.4277,80.2375,Highway,State PWD,6.4,78,51588000,48.8,3,2024-08-27,Stage 3 of 5,40.6,Medium,131,2026-08-26,0.515,Y,217,151490000,Ongoing,,True,,seed_officer_003
LA-2024-0377,Uttar Pradesh,Kanpur,26.4851,80.6831,Urban Infra/Metro,Urban Dev. Authority,7.8,18,31862000,69.4,0,2024-07-29,Stage 4 of 5,57.1,Medium,53,2026-08-22,0.194,N,10,99730000,Ongoing,,,,seed_officer_014
LA-2021-0378,Maharashtra,Aurangabad,19.635,76.2026,Industrial Corridor,DMIC/NICDC,25.6,286,223172000,82.8,0,2021-04-04,Stage 3 of 5,71.2,Medium,214,2026-08-31,0.061,N,10,996620000,Completed,2025-01-10,,On Time,seed_officer_016
LA-2023-0379,Madhya Pradesh,Jabalpur,23.5652,78.1842,Highway,NHAI,19.9,78,54840000,40.3,2,2023-07-23,Stage 3 of 5,18.3,High,165,2026-08-02,0.444,Y,266,161580000,Ongoing,,True,,seed_officer_024
LA-2023-0380,Rajasthan,Udaipur,26.8536,74.0723,Railway,Ministry of Railways,109.5,1291,903760000,61.6,1,2023-06-08,Stage 4 of 5,47.8,Medium,104,2026-09-03,0.154,N,11,4989010000,Completed,2023-07-26,,On Time,seed_officer_026
LA-2022-0381,Bihar,Bhagalpur,25.6646,84.7229,Power Transmission,Power Grid Corp,15.1,61,63165000,44.5,1,2022-08-04,Stage 2 of 5,30.4,Medium,160,2026-08-20,0.352,Y,44,377360000,Completed,2024-06-21,False,Delayed - Unresolved,seed_officer_008
LA-2024-0382,Maharashtra,Satara,20.1003,75.1282,Highway,State PWD,42.7,61,285464000,28.3,0,2024-12-05,Stage 2 of 5,24.3,Low,382,2026-07-18,0.385,Y,880,1213100000,Ongoing,,False,,seed_officer_006
LA-2022-0383,Rajasthan,Jodhpur,27.0543,74.4477,Power Transmission,Power Grid Corp,2.8,14,11853000,86.1,0,2022-11-17,Stage 5 of 5,79.6,Medium,77,2026-08-26,0.046,N,24,34310000,Completed,2024-05-13,,On Time,seed_officer_004
LA-2023-0384,West Bengal,Hooghly,22.8561,87.351,Highway,NHAI,75.4,761,445720000,30.0,0,2023-02-07,Stage 1 of 5,41.6,High,292,2026-08-19,0.353,Y,638,2313350000,Completed,2024-09-28,True,Delayed - Resolved,seed_officer_009
LA-2022-0385,Gujarat,Bharuch,21.6822,71.398,Irrigation/Water Res.,State Water Resources Dept,9.1,55,49159000,99.8,0,2022-10-24,Stage 5 of 5,85.2,Medium,124,2026-08-15,0.028,N,4,223200000,Completed,2023-04-04,,On Time,seed_officer_005
LA-2025-0386,Rajasthan,Jodhpur,26.7944,74.4085,Irrigation/Water Res.,State Water Resources Dept,12.4,35,37279000,68.2,0,2025-07-01,Stage 5 of 5,43.4,Medium,296,2026-09-03,0.231,N,9,123090000,Ongoing,,,,seed_officer_015
LA-2022-0387,Gujarat,Vadodara,22.0655,70.7687,Irrigation/Water Res.,State Water Resources Dept,11.1,24,63620000,54.7,0,2022-10-26,Stage 2 of 5,42.2,Medium,253,2026-08-02,0.32,Y,1000,291230000,Completed,2026-06-23,True,Delayed - Resolved,seed_officer_039
LA-2026-0388,Maharashtra,Pune,20.2057,75.4761,Irrigation/Water Res.,State Water Resources Dept,6.6,9,28890000,21.1,0,2026-03-02,Stage 1 of 5,28.7,Low,269,2026-09-04,0.433,Y,116,173480000,Ongoing,,True,,seed_officer_010
LA-2022-0389,Uttar Pradesh,Noida,26.8611,81.5369,Irrigation/Water Res.,State Water Resources Dept,6.8,30,28835000,35.3,1,2022-02-14,Stage 2 of 5,49.1,Medium,341,2026-09-01,0.398,Y,621,99760000,Completed,2026-08-29,False,Delayed - Unresolved,seed_officer_012
LA-2025-0390,Karnataka,Bengaluru Rural,15.4822,75.9735,Highway,NHAI,5.7,29,52038000,78.8,0,2025-04-22,Stage 4 of 5,66.4,High,252,2026-09-02,0.177,N,17,306230000,Ongoing,,,,seed_officer_009
LA-2021-0391,Uttar Pradesh,Lucknow,27.2448,81.5228,Railway,State Railway Infra Corp,33.3,24,290582000,65.6,1,2021-08-26,Stage 3 of 5,56.7,Medium,71,2026-08-12,0.232,N,0,1888070000,Completed,2024-07-27,,On Time,seed_officer_016
LA-2022-0392,Bihar,Darbhanga,25.113,85.7081,Railway,State Railway Infra Corp,39.7,673,477212000,63.7,2,2022-12-17,Stage 4 of 5,64.1,Low,383,2026-06-26,0.309,Y,453,2935270000,Ongoing,,False,,seed_officer_002
LA-2024-0393,Odisha,Cuttack,21.509,84.636,Highway,State PWD,13.5,34,117288000,61.4,4,2024-11-04,Stage 4 of 5,52.3,Medium,188,2026-07-27,0.549,Y,88,365800000,Ongoing,,True,,seed_officer_004
LA-2020-0394,Gujarat,Surat,22.1993,70.6064,Irrigation/Water Res.,State Water Resources Dept,39.9,447,284475000,67.1,0,2020-11-02,Stage 4 of 5,50.3,Low,258,2026-07-05,0.358,Y,150,933530000,Completed,2022-04-01,False,Delayed - Unresolved,seed_officer_034
LA-2024-0395,Karnataka,Bengaluru Rural,15.3324,75.6643,Irrigation/Water Res.,State Water Resources Dept,61.8,356,274717000,62.0,8,2024-07-05,Stage 5 of 5,53.2,Medium,232,2026-07-27,0.962,Y,235,1034150000,Ongoing,,False,,seed_officer_031
LA-2023-0396,Gujarat,Rajkot,22.0027,71.0327,Highway,State PWD,5.3,40,34895000,91.0,0,2023-04-15,Stage 5 of 5,89.0,Low,202,2026-08-28,0.0,N,0,152810000,Completed,2025-12-29,,On Time,seed_officer_033
LA-2025-0397,Rajasthan,Jaipur,27.3067,73.872,Highway,State PWD,12.6,13,59966000,89.6,0,2025-03-27,Stage 5 of 5,72.8,High,226,2026-09-01,0.051,N,18,225260000,Ongoing,,,,seed_officer_033
LA-2025-0398,Madhya Pradesh,Indore,23.3476,78.9471,Industrial Corridor,State Industrial Dev. Corp,24.1,67,218343000,99.7,0,2025-01-14,Stage 5 of 5,58.2,Medium,259,2026-08-20,0.142,N,21,1143750000,Ongoing,,,,seed_officer_034
LA-2021-0399,Andhra Pradesh,Guntur,15.8767,79.537,Industrial Corridor,DMIC/NICDC,7.6,25,71449000,64.8,1,2021-12-30,Stage 3 of 5,57.7,Low,283,2026-08-27,0.247,N,25,234790000,Completed,2025-01-27,,On Time,seed_officer_002
LA-2025-0400,Odisha,Khordha,20.7409,85.3579,Highway,State PWD,8.3,26,34506000,87.2,0,2025-08-03,Stage 4 of 5,94.3,Medium,269,2026-08-30,0.216,N,4,146450000,Ongoing,,,,seed_officer_026
LA-2021-0401,Rajasthan,Alwar,27.5769,74.6895,Industrial Corridor,State Industrial Dev. Corp,76.7,489,386264000,54.8,4,2021-06-25,Stage 3 of 5,53.0,Medium,393,2026-08-08,0.469,Y,188,1301500000,Completed,2025-01-02,False,Delayed - Unresolved,seed_officer_032
LA-2024-0402,Maharashtra,Raigad,20.1525,76.0553,Highway,State PWD,11.4,94,71541000,82.8,0,2024-09-17,Stage 4 of 5,78.5,Medium,186,2026-08-14,0.038,N,48,223020000,Ongoing,,,,seed_officer_005
LA-2025-0403,Uttar Pradesh,Lucknow,26.5719,80.689,Highway,State PWD,52.3,170,227092000,22.2,1,2025-11-04,Stage 1 of 5,14.9,Medium,171,2026-08-24,0.426,Y,260,654730000,Ongoing,,False,,seed_officer_039
LA-2024-0404,Bihar,Gaya,25.1616,85.7249,Railway,Ministry of Railways,26.5,70,87785000,90.3,0,2024-08-03,Stage 5 of 5,100.0,High,212,2026-08-17,0.0,N,17,329270000,Ongoing,,,,seed_officer_009
LA-2025-0405,Madhya Pradesh,Jabalpur,23.5038,78.1341,Railway,State Railway Infra Corp,36.1,145,107217000,39.7,4,2025-03-22,Stage 3 of 5,3.2,Medium,33,2026-03-02,0.588,Y,30,592970000,Stalled,,False,Shelved,seed_officer_025
LA-2021-0406,Andhra Pradesh,Anantapur,15.4647,79.6374,Highway,State PWD,31.5,124,132301000,66.9,1,2021-09-18,Stage 3 of 5,58.1,Low,156,2026-08-26,0.325,Y,113,719760000,Ongoing,,True,,seed_officer_030
LA-2026-0407,Bihar,Darbhanga,25.1044,85.538,Irrigation/Water Res.,State Water Resources Dept,6.4,14,26182000,62.3,1,2026-01-25,Stage 4 of 5,61.7,High,215,2026-06-15,0.353,Y,420,93930000,Ongoing,,True,,seed_officer_007
LA-2025-0408,Bihar,Patna,25.2479,85.6674,Urban Infra/Metro,State Metro Rail Corp,24.6,401,276116000,86.2,0,2025-05-16,Stage 5 of 5,70.6,Medium,163,2026-09-03,0.118,N,20,1377260000,Ongoing,,,,seed_officer_028
LA-2023-0409,Karnataka,Hubballi-Dharwad,14.915,75.5355,Highway,NHAI,48.9,438,333924000,71.4,0,2023-08-19,Stage 4 of 5,47.8,Medium,102,2026-09-04,0.198,N,9,966570000,Completed,2026-05-09,,On Time,seed_officer_027
LA-2021-0410,Uttar Pradesh,Ghaziabad,26.652,81.3178,Industrial Corridor,DMIC/NICDC,16.4,50,80308000,59.2,0,2021-02-03,Stage 2 of 5,39.9,Medium,356,2026-09-01,0.208,N,7,296510000,Completed,2023-12-14,,On Time,seed_officer_026
LA-2023-0411,Rajasthan,Alwar,27.2052,74.6454,Highway,NHAI,41.1,277,178961000,58.3,3,2023-08-11,Stage 4 of 5,48.2,Medium,170,2026-06-26,0.399,Y,269,573950000,Ongoing,,True,,seed_officer_021
LA-2023-0412,Tamil Nadu,Salem,11.0589,78.8161,Power Transmission,State Electricity Board,212.9,613,1864279000,16.0,0,2023-12-17,Stage 1 of 5,25.4,Medium,162,2026-07-25,0.206,N,11,5330720000,Completed,2025-01-10,,On Time,seed_officer_017
LA-2024-0413,Maharashtra,Nashik,19.912,75.4575,Industrial Corridor,State Industrial Dev. Corp,6.2,29,32171000,61.6,1,2024-02-21,Stage 4 of 5,47.4,Medium,211,2026-08-20,0.152,N,2,106960000,Completed,2024-11-23,,On Time,seed_officer_031
LA-2024-0414,Bihar,Patna,24.5811,85.4309,Highway,NHAI,80.5,1147,1075886000,83.4,1,2024-08-19,Stage 4 of 5,74.4,Medium,192,2026-08-31,0.239,N,17,5985970000,Ongoing,,,,seed_officer_006
LA-2024-0415,Bihar,Patna,24.9591,85.5702,Highway,State PWD,3.9,38,23101000,89.3,1,2024-01-29,Stage 4 of 5,71.7,Medium,278,2026-08-19,0.18,N,6,150070000,Completed,2026-04-22,,On Time,seed_officer_007
LA-2022-0416,Bihar,Bhagalpur,25.4719,85.8587,Urban Infra/Metro,State Metro Rail Corp,35.0,135,216013000,54.1,0,2022-03-18,Stage 2 of 5,63.3,Medium,330,2026-08-24,0.183,N,17,1186630000,Completed,2025-10-07,,On Time,seed_officer_036
LA-2023-0417,Odisha,Khordha,21.4308,85.247,Highway,State PWD,8.9,38,42454000,60.8,0,2023-06-04,Stage 4 of 5,74.5,Low,129,2026-09-02,0.211,N,2,268900000,Completed,2024-04-15,,On Time,seed_officer_008
LA-2022-0418,Maharashtra,Aurangabad,20.3018,75.2842,Highway,State PWD,17.4,46,118331000,49.8,3,2022-01-22,Stage 3 of 5,44.1,Low,253,2026-03-12,0.522,Y,398,348220000,Completed,2023-03-03,True,Delayed - Resolved,seed_officer_028
LA-2022-0419,Uttar Pradesh,Meerut,26.5175,80.3713,Irrigation/Water Res.,State Water Resources Dept,40.0,429,150746000,57.1,0,2022-03-19,Stage 3 of 5,45.4,Low,212,2026-09-04,0.239,N,46,444350000,Completed,2023-06-19,,On Time,seed_officer_019
